,title,date,content
292,Air Liquide: BlackRock a allégé sa participation,2019-12-06 12:13:00,"['un', 'avis', 'publi', 'matin', 'march', 'financi', 'relai', 'déclar', 'selon', 'laquel', 'décembr', 'américain', 'blackrock', 'a', 'franch', 'baiss', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'a', 'cet', 'dat', 'compt', 'fond', 'client', 'apres', 'cession', 'titr', 'hor', 'march', 'restitu', 'détenu', 'titr', 'collatéral', 'blackrock', 'point', 'part', 'voix', 'gé', 'franc', 'gaz', 'industriel', 'médical']"
293,Air Liquide: avenant à sa ligne de crédit syndiquée,2019-12-03 08:55:00,"['air', 'liquid', 'annonc', 'avoir', 'conclu', 'aven', 'lign', 'cred', 'syndiqu', 'milliard', 'prévoi', 'désorm', 'mécan', 'correl', 'entre', 'coût', 'financi', 'trois', 'object', 'rse', 'domain', 'carbon', 'divers', 'sécur', 'acteur', 'industriel', 'engag', 'faveur', 'développ', 'durabl', 'air', 'liquid', 'témoign', 'cet', 'initi', 'volont', 'combin', 'perform', 'respons', 'indiqu', 'group', 'désorm', 'mécan', 'prévoit', 'augment', 'diminu', 'coût', 'financ', 'comm', 'pai', 'fonction', 'fix', 'annuel', 'chaqu', 'criter', 'fabien', 'lecorvaisi', 'directeur', 'général', 'adjoint', 'directeur', 'financi', 'group', 'a', 'déclar', 'la', 'mis', 'plac', 'mécan', 'financi', 'li', 'coût', 'financi', 'perform', 'matérialis', 'plus', 'engag', 'apres', 'avoir', 'premi', 'émetteur', 'émiss', 'obligatair', 'isr', 'continuon', 'ains', 'particip', 'développ', 'mécan', 'financ', 'respons', 'servic', 'croissanc', 'durabl']"
294,"Air Liquide: vulnérabilité inattendue, rechute sous 120E",2019-12-02 19:00:00,"['air', 'liquid', 'fait', 'preuv', 'vulner', 'inattendu', 'titr', 'rechut', 'sous', 'apres', 'avoir', 'ricoch', 'sous', 'vendred', 'le', 'titr', 'effac', 'tous', 'gain', 'depuis', 'alor', 'déjà', 'plusieur', 'support', 'dessinent', 'court', 'term', 'ver', 'planch', 'puis', 'planch']"
295,Air Liquide: BlackRock est monté dans le capital,2019-12-02 14:44:00,"['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'societ', 'air', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'air', 'liquid', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'augment', 'nombr', 'air', 'liquid', 'détenu', 'titr', 'collatéral']"
296,Air Liquide: BlackRock a baissé sa participation,2019-11-29 17:14:00,"['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'baiss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'societ', 'air', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'air', 'liquid', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'cession', 'air', 'liquid', 'hor', 'march', 'diminu', 'air', 'liquid', 'détenu', 'titr', 'collatéral']"
297,Air Liquide: BlackRock dépasse les 5% -Air Liquide,2019-11-26 10:08:00,"['blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'capital', 'droit', 'vot', 'ce', 'franch', 'seuil', 'résult', 'augment', 'air', 'liquid', 'détenu', 'titr', 'collatéral']"
298,Air Liquide: BlackRock relève sa participation,2019-11-21 12:03:00,"['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'societ', 'air', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'air', 'liquid', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'augment', 'air', 'liquid', 'détenu', 'titr', 'collatéral']"
299,Air Liquide: BlackRock baisse sa participation,2019-11-20 12:59:00,"['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'baiss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'societ', 'air', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'air', 'liquid', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'cession', 'air', 'liquid', 'hor', 'march', 'restitu', 'air', 'liquid', 'détenu', 'titr', 'collatéral']"
300,Air Liquide: coopère avec Engie et l'agglomération DLVA,2019-11-13 11:19:00,"['air', 'liquid', 'duranc', 'luberon', 'verdon', 'dlva', 'engi', 'annoncent', 'mercred', 'signatur', 'accord', 'cooper', 'développ', 'projet', 'provenc', 'vis', 'produir', 'stock', 'distribu', 'vert', 'hygreen', 'provenc', 'devr', 'permettr', 'développ', 'valid', 'condit', 'technico', 'économ', 'product', 'gwh', 'solair', 'consomm', 'résidentiel', 'person', 'pend', 'an', 'ains', 'product', 'électrolys', 'renouvel', 'échel', 'industriel', 'le', 'projet', 'développ', 'plusieur', 'phas', 'premi', 'réalis', 'envisag', 'des', 'fin', 'phas', 'final', 'possibl', 'détaillent', 'term', 'plusieur', 'dizain', 'milli', 'ton', 'renouvel', 'an', 'pourr', 'ains', 'être', 'produit', 'répondr', 'tres', 'larg', 'spectr']"
301,Air Liquide: cession de schülke envisagée -Air Liquide,2019-11-13 09:01:00,"['air', 'liquid', 'indiqu', 'étudi', 'possibil', 'cession', 'filial', 'schülke', 'développ', 'activ', 'sant', 'tout', 'permet', 'schülke', 'bénéfici', 'meilleur', 'opportun', 'développ', 'long', 'term', 'processus', 'phas', 'tres', 'préliminair', 'différent', 'scénarios', 'actuel', 'rien', 'garant', 'certitud', 'résult', 'désinvest', 'effect', 'précis', 'toutefois', 'fournisseur', 'gaz', 'industriel', 'la', 'societ', 'schülke', 'dont', 'sieg', 'social', 'situ', 'allemagn', 'lead', 'domain', 'prévent', 'avec', 'an', 'compt', 'plus', 'collabor', 'pay']"
302,Air Liquide: BlackRock relève sa participation,2019-11-12 11:24:00,"['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'societ', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'liquid', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'acquisit', 'liquid', 'march', 'augment', 'liquid', 'détenu', 'titr', 'collatéral']"
303,Air Liquide: signe un protocole d'accord en Chine,2019-11-06 12:31:00,"['air', 'liquid', 'annonc', 'jour', 'avoir', 'sign', 'sinopec', 'chin', 'petroleum', 'chemical', 'pékin', 'protocol', 'déploi', 'solut', 'mobil', 'hydrogen', 'chin', 'dirig', 'liquid', 'sinopec', 'convenus', 'développ', 'réseau', 'dédi', 'mobil', 'hydrogen', 'cadr', 'réglementair', 'indispens', 'développ', 'énerg', 'chin', 'plus', 'grand', 'march', 'mondial', 'mobil', 'dan', 'cadr', 'cet', 'accord', 'air', 'liquid', 'apport', 'sinopec', 'expertis', 'chaîn', 'logist', 'product', 'stockag', 'distribu', 'afin', 'solut', 'compétit', 'fournitur', 'march', 'chinois', 'mobil', 'propr', 'détaill', 'air', 'liquid']"
304,Air Liquide: une petite acquisition en Malaisie,2019-10-31 09:48:00,"['air', 'liquid', 'fait', 'part', 'matin', 'déjà', 'finalis', 'pet', 'concurrent', 'malaisien', 'southern', 'industrial', 'gas', 'sdn', 'bhd', 'sigsb', 'dont', 'ca', 'annuel', 'million', 'le', 'modal', 'précis', 'acteur', 'import', 'march', 'asiat', 'sigsb', 'emploi', 'plus', 'person', 'détient', 'huit', 'unit', 'product', 'remplissag', 'gaz', 'géner', 'synerg', 'import', 'grâc', 'présenc', 'plus', 'import', 'air', 'liquid', 'dispos', 'désorm', 'réseau', 'couvr', 'pay', 'indiqu', 'gé', 'franc', 'gaz', 'industriel', 'médical']"
305,"Air Liquide: croissance de 3,5% du CA au 3e trimestre",2019-10-24 07:50:00,"['air', 'liquid', 'affich', 'chiffr', 'troisiem', 'trimestr', 'milliard', 'croissanc', 'publi', 'comm', 'compar', 'port', 'activ', 'gaz', 'servic', 'vent', 'march', 'global', 'technolog', 'plan', 'géograph', 'activ', 'continuent', 'progress', 'tout', 'région', 'mond', 'tout', 'particuli', 'asi', 'europ', 'précis', 'benoît', 'poti', 'pdg', 'fournisseur', 'gaz', 'industriel', 'poursuiv', 'mis', 'oeuvr', 'programm', 'opérationnel', 'air', 'liquid', 'dit', 'confi', 'capac', 'réalis', 'environ', 'compar', 'croissanc', 'résultat', 'net', 'calcul', 'chang', 'const']"
306,Air Liquide: BlackRock relève sa participation,2019-10-22 13:02:00,"['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'octobr', 'seuil', 'capital', 'droit', 'vot', 'societ', 'air', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'air', 'liquid', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'récept', 'air', 'liquid', 'détenu', 'titr', 'collatéral']"
307,Air Liquide: BlackRock passe sous les 5% -Air Liquide,2019-10-21 13:22:00,"['blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'baiss', 'octobr', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'capital', 'droit', 'vot', 'ce', 'franch', 'seuil', 'résult', 'restitu', 'air', 'liquid', 'détenu', 'titr', 'collatéral']"
308,Air Liquide: projet pilote avec ArcelorMittal,2019-10-17 09:24:00,"['air', 'liquid', 'annonc', 'arcelormittal', 'premi', 'implant', 'industriel', 'projet', 'pilot', 'afin', 'réduir', 'émiss', 'carbon', 'product', 'recycl', 'produit', 'chimiqu', 'plus', 'précis', 'bioéthanol', 'avanc', 'dan', 'cadr', 'projet', 'divis', 'air', 'liquid', 'engineering', 'construct', 'fourn', 'solut', 'technolog', 'filtr', 'effluent', 'gazeux', 'haut', 'fourneau', 'ce', 'gaz', 'ensuit', 'inject', 'bioréacteur', 'produir', 'bioéthanol', 'le', 'projet', 'mis', 'oeuvr', 'gand', 'belgiqu', 'la', 'construct', 'cour', 'devr', 'être', 'opérationnel', 'fin', 'a', 'term', 'sit', 'devr', 'produir', 'million', 'litr', 'bioéthanol', 'an']"
309,Air Liquide: un contrat au Kazakhstan -Air Liquide,2019-10-16 09:05:00,"['air', 'liquid', 'fait', 'part', 'matin', 'signatur', 'contrat', 'fournitur', 'long', 'term', 'kazakhstan', 'petrochemical', 'industr', 'kpi', 'dan', 'détail', 'coentrepris', 'local', 'air', 'liquid', 'munay', 'tech', 'gas', 'détenu', 'group', 'franc', 'pétroli', 'national', 'construir', 'puis', 'fer', 'fonction', 'unit', 'pouv', 'fourn', 'polypropylen', 'construit', 'kpi', 'bassin', 'karabatan', 'kazakhstan', 'le', 'sit', 'nécessit', 'million', 'devr', 'être', 'opérationnel', 'fin']"
310,Air Liquide: BlackRock augmente sa participation,2019-10-15 15:44:00,"['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'octobr', 'seuil', 'capital', 'droit', 'vot', 'societ', 'air', 'liquid', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'air', 'liquid', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'acquisit', 'air', 'liquid', 'march', 'récept', 'air', 'liquid', 'détenu', 'titr', 'collatéral']"
311,Air Liquide: BlackRock a allégé sa participation,2019-10-11 13:13:00,"['un', 'avis', 'publi', 'matin', 'march', 'financi', 'relai', 'déclar', 'selon', 'laquel', 'octobr', 'américain', 'blackrock', 'a', 'franch', 'baiss', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'a', 'cet', 'dat', 'compt', 'fond', 'client', 'apres', 'cession', 'titr', 'hor', 'march', 'restitu', 'détenu', 'titr', 'collatéral', 'blackrock', 'point', 'part', 'voix', 'gé', 'franc', 'gaz', 'industriel', 'médical']"
312,Air Liquide: Morgan Stanley toujours acheteur,2019-10-03 12:45:00,"['le', 'bureau', 'morgan', 'stanley', 'a', 'confirm', 'matin', 'conseil', 'titr', 'gé', 'franc', 'gaz', 'industriel', 'médical', 'air', 'liquid', 'malgr', 'object', 'euros', 'proch', 'cour', 'actuel', 'le', 'analyst', 'réag', 'don', 'préalabl', 'ca', 'trimestr', 'attendu', 'octobr', 'publi', 'hi', 'branch', 'amiral', 'gaz', 'servic', 'au', 'chang', 'peu', 'plus', 'posit', 'analyst', 'pratiqu', 'nul', 'énerg', 'entre', 'alor', 'morgan', 'stanley', 'vis', 'fondamental', 'si', 'bas', 'comparaison', 'devient', 'moin', 'favor', 'tendanc', 'devr', 'demeur', 'solid', 'estim', 'morgan', 'stanley', 'devr', 'égal', 'valoir', 'marg', 'question', 'lor', 'publiqu', 'octobr']"
313,Air Liquide: va investir 270 millions de dollars aux USA,2019-09-18 17:50:00,"['air', 'liquid', 'annonc', 'mercred', 'soir', 'accord', 'methanex', 'fournitur', 'servic', 'cadr', 'projet', 'usin', 'méthanol', 'geismar', 'louisian', 'serv', 'methanex', 'client', 'situ', 'bassin', 'industriel', 'comprend', 'geismar', 'baton', 'roug', 'air', 'liquid', 'invest', 'plus', 'million', 'dollar', 'américain', 'deux', 'nouvel', 'unit', 'sépar', 'gaz', 'grand', 'taill', 'infrastructur', 'connect', 'réseau', 'canalis', 'riv', 'pipelin', 'system', 'cec', 'permettr', 'mani', 'signif', 'capac', 'product', 'côt', 'golf', 'mexiqu', 'détaill', 'air', 'liquid', 'le', 'nouvel', 'unit', 'sépar', 'gaz', 'devr', 'entrer', 'product']"
314,Air Liquide: contrat avec Shell aux Philippines,2019-09-12 09:06:00,"['air', 'liquid', 'indiqu', 'matin', 'filial', 'philippin', 'a', 'remport', 'contrat', 'long', 'term', 'port', 'fournitur', 'raffiner', 'tabangao', 'shel', 'détient', 'pay', 'batang', 'aucun', 'mont', 'a', 'précis', 'dan', 'cadr', 'gé', 'franc', 'gaz', 'industriel', 'médical', 'invest', 'million', 'construir', 'unit', 'product', 'sit', 'raffiner', 'unit', 'détenu', 'oper', 'air', 'liquid', 'coupl', 'unit', 'captag', 'liquéfact', 'pourr', 'alor', 'être', 'utilis', 'usag', 'permet', 'ains', 'réduir', 'émiss', 'direct', 'carbon', 'ajout', 'group']"
315,Air Liquide: émission obligataire aux Etats-Unis,2019-09-06 08:58:00,"['air', 'liquid', 'annonc', 'succes', 'lanc', 'émiss', 'obligatair', 'march', 'américain', 'mont', 'million', 'dollar', 'américain', 'dur', 'an', 'rend', 'actuariel', 'par', 'cet', 'oper', 'group', 'confirm', 'volont', 'développ', 'relat', 'durabl', 'investisseur', 'crédit', 'américain', 'cet', 'émiss', 'bénéfici', 'notat', 'ident', 'cel', 'liquid', 's', 'standard', 'poor', 'moody', 'le', 'fond', 'lev', 'permettront', 'refinanc', 'émiss', 'obligatair', 'dollar', 'arriv', 'échéanc', 'septembr', 'continu', 'financ', 'mani', 'durabl', 'croissanc', 'long', 'term', 'tout', 'bénéfici', 'taux', 'américain', 'histor', 'bas']"
316,Air Liquide: cession d'Air Liquide Fuzhou finalisée,2019-09-06 08:32:00,"['conform', 'initial', 'annonc', 'juin', 'air', 'liquid', 'annonc', 'avoir', 'finalis', 'cession', 'filial', 'air', 'liquid', 'fuzhou', 'highsun', 'holding', 'group', 'maison', 'mer', 'fujian', 'shenyuan', 'new', 'material', 'co', 'ltd', 'pour', 'rappel', 'complex', 'gaz', 'industriel', 'ced', 'comprend', 'unit', 'gazéif', 'charbon', 'ains', 'unit', 'sépar', 'gaz', 'unit', 'purif', 'gaz', 'synthes', 'usin', 'cet', 'transact', 'renforc', 'capac', 'liquid', 'invest', 'grand', 'bassin', 'industriel', 'activ', 'fort', 'potentiel', 'not', 'chin', 'elle', 'égal', 'lign', 'object', 'climat', 'group', 'gaz', 'industriel']"
317,Air Liquide: s'engage sur le projet Northern Lights,2019-09-05 17:57:00,"['air', 'liquid', 'annonc', 'soir', 'signatur', 'protocol', 'equinor', 'partenair', 'shel', 'total', 'vu', 'collabor', 'projet', 'northern', 'light', 'projet', 'captag', 'stockag', 'projet', 'port', 'développ', 'stockag', 'offshor', 'plateau', 'continental', 'norvégien', 'pourr', 'deven', 'premi', 'sit', 'stockag', 'mond', 'recevoir', 'proven', 'sourc', 'industriel', 'plusieur', 'pay', 'expliqu', 'air', 'liquid', 'dan', 'cadr', 'protocol', 'partenair', 'étudi', 'possibil', 'cooper', 'développ', 'captag', 'stockag', 'carbon']"
318,"Air Liquide: reflue vers 125,3E -Air Liquide",2019-09-03 17:47:00,"['air', 'liquid', 'reflu', 'ver', 'apres', 'avoir', 'matérialis', 'sous', 'le', 'titr', 'pourr', 'retrouv', 'soutien', 'niveau', 'août', 'ensuit', 'repl', 'ver', 'redout']"
319,Air Liquide: BlackRock passe sous les 5% -Air Liquide,2019-08-20 14:17:00,"['blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'baiss', 'août', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'capital', 'droit', 'vot', 'ce', 'franch', 'seuil', 'résult', 'cession', 'air', 'liquid', 'hor', 'march', 'diminu', 'détenu', 'titr', 'collatéral']"
320,"Air Liquide: décote excessive, Credit suisse passe à l'achat",2019-08-06 10:49:00,"['cred', 'suiss', 'montr', 'désorm', 'posit', 'group', 'franc', 'gaz', 'industriel', 'médical', 'air', 'liquid', 'concurrent', 'lind', 'product', 'précédent', 'vendeur', 'analyst', 'direct', 'pass', 'cour', 'relev', 'euros', 'soit', 'potentiel', 'hauss', 'premi', 'argument', 'divergent', 'perform', 'cred', 'suiss', 'calcul', 'depuis', 'début', 'air', 'liquid', 'a', 'cel', 'lind', 'product', 'trait', 'donc', 'suiv', 'décot', 'sectoriel', 'reten', 'ratio', 'valeur', 'ebitd', 'il', 'selon', 'analyst', 'plus', 'fort', 'décot', 'dix', 'an', 'sach', 'niveau', 'histor', 'etant', 'don', 'qualit', 'résultat', 'semestriel', 'liquid', 'cel', 'tranch', 'not', 'fondamental', 'lir', 'secteur', 'port', 'concentr', 'récent', 'renforc', 'pouvoir', 'fixat', 'prix', 'acteur', 'subsist', 'auss', 'décru', 'invest', 'grand', 'acteur', 'dont', 'peut', 'anticip', 'poursuit', 'hauss', 'facteur', 'charg', 'usin', 'enfin', 'valeur', 'gaz', 'industriel', 'médical', 'devr', 'montr', 'défens', 'environ', 'march', 'incertain']"
321,Air Liquide: résultat net part du Groupe de 1 059 ME,2019-07-30 18:04:00,"['le', 'chiffr', 'group', 'million', 'semestr', 'croissanc', 'compar', 'il', 'soutenu', 'fort', 'croissanc', 'vent', 'gaz', 'servic', 'précis', 'groupel', 'résultat', 'opérationnel', 'cour', 'roc', 'ressort', 'million', 'hauss', 'publi', 'la', 'croissanc', 'compar', 'la', 'marg', 'opérationnel', 'roc', 'chiffr', 'amélior', 'point', 'bas', 'rapport', 'cel', 'semestr', 'le', 'résultat', 'net', 'part', 'group', 'million', 'hauss', 'publi', 'en', 'exclu', 'exceptionnel', 'provision', 'suit', 'cession', 'unit', 'fujian', 'semestr', 'gain', 'exceptionnel', 'coût', 'financi', 'semestr', 'résultat', 'net', 'récurrent', 'augment', 'précis', 'group', 'ains', 'environ', 'compar', 'air', 'liquid', 'confi', 'capac', 'réalis', 'croissanc', 'résultat', 'net', 'calcul', 'chang', 'const', 'rajout', 'direct']"
323,Air Liquide: marge opérationnelle améliorée au 1er semestre,2019-07-30 08:12:00,"['air', 'liquid', 'publ', 'résultat', 'net', 'part', 'group', 'hauss', 'million', 'euros', 'action', 'marg', 'opérationnel', 'roc', 'chiffr', 'amélior', 'point', 'bas', 'titr', 'premi', 'semestr', 'le', 'chiffr', 'million', 'hauss', 'compar', 'il', 'soutenu', 'fort', 'croissanc', 'vent', 'gaz', 'servic', 'tand', 'chiffr', 'construct', 'présent', 'baiss', 'environ', 'compar', 'air', 'liquid', 'confi', 'capac', 'réalis', 'croissanc', 'résultat', 'net', 'calcul', 'chang', 'const', 'affirm', 'pdg', 'group', 'gaz', 'industriel', 'benoît', 'poti']"
324,Air Liquide: BlackRock dépasse les 5% -Air Liquide,2019-07-24 11:02:00,"['blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'juillet', 'seuil', 'capital', 'droit', 'vot', 'liquid', 'déten', 'capital', 'droit', 'vot', 'ce', 'franch', 'seuil', 'résult', 'acquisit', 'air', 'liquid', 'hor', 'march', 'récept', 'détenu', 'titr', 'collatéral']"
325,Air Liquide: poursuit un contrat avec Shell Chemicals,2019-07-23 18:14:00,"['air', 'liquid', 'shel', 'chemical', 'annoncent', 'poursuit', 'contrat', 'fournitur', 'vapeur', 'sit', 'scotford', 'shel', 'pres', 'fort', 'saskatchewan', 'albert', 'canad', 'air', 'liquid', 'invest', 'sit', 'scotford', 'amélior', 'opérationnel', 'le', 'renouvel', 'contrat', 'illustr', 'liquid', 'servic', 'albert', 'où', 'group', 'fourn', 'gaz', 'industriel', 'médical', 'larg', 'éventail', 'client', 'depuis', 'pres', 'siecl', 'indiqu', 'group']"
